Record_ID,Customer_ID,Activity_Month,Region,District,Area_Type,Gender,Age_Group,Customer_Segment,Customer_Tenure_Months,Device_Type,Network_Generation,Primary_Use_Case,Bundle_Tier,Bundle_Configuration,Bundle_Price_MWK,Purchase_Channel,Payment_Method,Promotion_Received,Purchase_Count,Included_Data_MB_Per_Purchase,Included_Voice_Min_Per_Purchase,Included_SMS_Per_Purchase,Total_Data_Allowance_MB,Data_Used_MB,Data_Utilisation_Pct,Total_Voice_Allowance_Min,Voice_Used_Min,Voice_Utilisation_Pct,Total_SMS_Allowance,SMS_Used,SMS_Utilisation_Pct,Total_Bundle_Spend_MWK,Avg_Download_Speed_Mbps,Network_Downtime_Hours,Dropped_Call_Count,Support_Contacts,Complaint_Category,Complaint_Resolved,Resolution_Time_Hours,Satisfaction_Score,NPS_Score,Repeat_Purchase_Within_30_Days,Churn_Risk,Customer_Status
REC-0873,TNM-C0275,2026-06-01,Southern,Zomba,Urban,Female,55+,Farmer,67,Feature Phone,3G,Mobile Money,Mxit 500,Social & Messaging,500,USSD *202#,Airtime Balance,Yes,10,110,5,52,1100,605,0.55,50,25,0.5,520,294,0.5654,5000,1.89,7.8,3,0,None,Not Applicable,0.0,3,4,Yes,Medium,Active
REC-0874,TNM-C0276,2026-03-01,Southern,Balaka,Rural,Female,35–44,SME / Trader,85,Feature Phone,2G,Work / Business,Mxit 200,Balanced,200,USSD *202#,Airtime Balance,No,10,25,3,10,250,165,0.66,30,25,0.8333,100,42,0.42,2000,0.3,11.7,4,1,None,Not Applicable,0.0,2,3,No,High,At Risk
REC-0875,TNM-C0276,2026-04-01,Southern,Balaka,Rural,Female,35–44,SME / Trader,86,Feature Phone,2G,Work / Business,Mxit 500,Balanced,500,USSD *202#,Airtime Balance,No,3,120,8,30,360,257,0.7139,24,22,0.9167,90,57,0.6333,1500,0.2,23.5,3,0,None,Not Applicable,0.0,3,5,Yes,Medium,Active
REC-0876,TNM-C0276,2026-05-01,Southern,Balaka,Rural,Female,35–44,SME / Trader,87,Feature Phone,2G,Work / Business,Mxit 2000,Balanced,2000,USSD *202#,Mpamba Wallet,Yes,1,1024,50,300,1024,766,0.748,50,33,0.66,300,161,0.5367,2000,0.17,21.0,12,1,App / USSD Failure,Yes,7.2,2,2,No,High,Churned
REC-0877,TNM-C0277,2026-04-01,Southern,Phalombe,Rural,Female,25–34,Other,94,Premium Smartphone,4G,Education,Mxit 10000,Data Heavy,10000,TNM Smart App,Mpamba Wallet,No,1,11059,210,650,11059,8361,0.756,210,54,0.2571,650,469,0.7215,10000,6.6,2.6,2,0,None,Not Applicable,0.0,5,8,Yes,Low,Active
REC-0878,TNM-C0277,2026-05-01,Southern,Phalombe,Rural,Female,25–34,Other,95,Premium Smartphone,4G,Education,Mxit 2000,Social & Messaging,2000,TNM Smart App,Mpamba Wallet,No,1,942,30,525,942,766,0.8132,30,4,0.1333,525,384,0.7314,2000,15.98,4.5,0,0,None,Not Applicable,0.0,5,10,Yes,Low,Active
REC-0879,TNM-C0277,2026-06-01,Southern,Phalombe,Rural,Female,25–34,Other,96,Premium Smartphone,4G,Education,Mxit 1000,Data Heavy,1000,USSD *202#,Airtime Balance,Yes,4,405,12,65,1620,1332,0.8222,48,26,0.5417,260,181,0.6962,4000,13.91,1.8,2,0,None,Not Applicable,0.0,4,6,Yes,Low,Active
REC-0880,TNM-C0278,2026-01-01,Central,Lilongwe,Urban,Male,35–44,Salaried Employee,25,Mid-range Smartphone,3G,Work / Business,Mxit 5000,Data Heavy,5000,USSD *202#,Airtime Balance,No,2,4147,90,325,8294,4435,0.5347,180,130,0.7222,650,328,0.5046,10000,3.31,6.2,3,0,None,Not Applicable,0.0,4,9,Yes,Low,Active
REC-0881,TNM-C0278,2026-02-01,Central,Lilongwe,Urban,Male,35–44,Salaried Employee,26,Mid-range Smartphone,3G,Work / Business,Mxit 1000,Voice Heavy,1000,TNM Smart App,Airtime Balance,No,3,186,29,100,558,529,0.948,87,52,0.5977,300,230,0.7667,3000,8.49,4.0,5,0,None,Not Applicable,0.0,4,7,Yes,Low,Active
REC-0882,TNM-C0278,2026-03-01,Central,Lilongwe,Urban,Male,35–44,Salaried Employee,27,Mid-range Smartphone,3G,Work / Business,Mxit 2000,Balanced,2000,TNM Smart App,Mpamba Wallet,Yes,2,1024,50,300,2048,1055,0.5151,100,63,0.63,600,191,0.3183,4000,9.05,9.3,2,0,None,Not Applicable,0.0,3,5,Yes,Low,Active
REC-0883,TNM-C0278,2026-04-01,Central,Lilongwe,Urban,Male,35–44,Salaried Employee,28,Mid-range Smartphone,3G,Work / Business,Mxit 500,Balanced,500,TNM Smart App,Airtime Balance,Yes,5,120,8,30,600,288,0.48,40,39,0.975,150,66,0.44,2500,6.63,9.3,1,0,None,Not Applicable,0.0,4,9,Yes,Low,Active
REC-0884,TNM-C0278,2026-05-01,Central,Lilongwe,Urban,Male,35–44,Salaried Employee,29,Mid-range Smartphone,3G,Work / Business,Mxit 2000,Balanced,2000,USSD *202#,Airtime Balance,No,2,1024,50,300,2048,1624,0.793,100,69,0.69,600,356,0.5933,4000,3.91,2.6,3,0,None,Not Applicable,0.0,3,6,Yes,Low,Active
REC-0885,TNM-C0278,2026-06-01,Central,Lilongwe,Urban,Male,35–44,Salaried Employee,30,Mid-range Smartphone,3G,Work / Business,Mxit 5000,Balanced,5000,TNM Smart App,Mpamba Wallet,No,1,3072,150,500,3072,1467,0.4775,150,85,0.5667,500,443,0.886,5000,2.3,10.3,5,3,Unexpected Bundle Depletion,Yes,6.7,3,7,Yes,Medium,Active
REC-0886,TNM-C0279,2026-01-01,Central,Lilongwe,Urban,Male,18–24,Student,95,Entry Smartphone,4G,Social Media,Mxit 1000,Balanced,1000,USSD *202#,Airtime Balance,No,4,300,20,100,1200,964,0.8033,80,42,0.525,400,307,0.7675,4000,12.21,0.9,2,0,None,Not Applicable,0.0,4,5,Yes,Low,Active
REC-0887,TNM-C0279,2026-02-01,Central,Lilongwe,Urban,Male,18–24,Student,96,Entry Smartphone,4G,Social Media,Mxit 500,Data Heavy,500,USSD *202#,Mpamba Wallet,No,4,162,5,20,648,514,0.7932,20,12,0.6,80,49,0.6125,2000,17.03,2.9,2,0,None,Not Applicable,0.0,4,7,Yes,Low,Active
REC-0888,TNM-C0279,2026-03-01,Central,Lilongwe,Urban,Male,18–24,Student,97,Entry Smartphone,4G,Social Media,Mxit 200,Data Heavy,200,TNM Smart App,Mpamba Wallet,No,9,34,2,6,306,306,1.0,18,8,0.4444,54,25,0.463,1800,18.3,5.2,1,0,None,Not Applicable,0.0,4,7,Yes,Low,Active
REC-0889,TNM-C0279,2026-04-01,Central,Lilongwe,Urban,Male,18–24,Student,98,Entry Smartphone,4G,Social Media,Mxit 1000,Social & Messaging,1000,TNM Smart App,Mpamba Wallet,No,4,276,12,175,1104,896,0.8116,48,25,0.5208,700,192,0.2743,4000,10.2,0.8,3,0,None,Not Applicable,0.0,4,7,Yes,Low,Active
REC-0890,TNM-C0279,2026-05-01,Central,Lilongwe,Urban,Male,18–24,Student,99,Entry Smartphone,4G,Social Media,Mxit 1000,Social & Messaging,1000,TNM Smart App,Airtime Balance,No,2,276,12,175,552,550,0.9964,24,15,0.625,350,138,0.3943,2000,28.94,2.5,0,0,None,Not Applicable,0.0,4,9,No,Low,At Risk
REC-0891,TNM-C0279,2026-06-01,Central,Lilongwe,Urban,Male,18–24,Student,100,Entry Smartphone,4G,Social Media,Mxit 500,Social & Messaging,500,TNM Smart App,Airtime Balance,Yes,9,110,5,52,990,678,0.6848,45,19,0.4222,468,274,0.5855,4500,27.8,4.9,3,0,None,Not Applicable,0.0,4,8,Yes,Low,Active
REC-0892,TNM-C0280,2026-02-01,Southern,Balaka,Rural,Female,35–44,Other,96,Feature Phone,3G,Family Communication,Mxit 500,Voice Heavy,500,USSD *202#,Airtime Balance,No,8,74,12,30,592,233,0.3936,96,96,1.0,240,190,0.7917,4000,1.35,9.8,2,0,None,Not Applicable,0.0,3,5,Yes,Low,Active
REC-0893,TNM-C0280,2026-03-01,Southern,Balaka,Rural,Female,35–44,Other,97,Feature Phone,3G,Family Communication,Mxit 500,Voice Heavy,500,USSD *202#,Airtime Balance,No,8,74,12,30,592,405,0.6841,96,67,0.6979,240,155,0.6458,4000,1.91,3.4,5,1,Unexpected Bundle Depletion,Yes,13.9,3,7,Yes,Low,Active
REC-0894,TNM-C0280,2026-04-01,Southern,Balaka,Rural,Female,35–44,Other,98,Feature Phone,3G,Family Communication,Mxit 2000,Data Heavy,2000,USSD *202#,Airtime Balance,Yes,3,1382,30,195,4146,2033,0.4904,90,90,1.0,585,254,0.4342,6000,1.53,3.6,2,0,None,Not Applicable,0.0,4,7,Yes,Low,Active
REC-0895,TNM-C0280,2026-05-01,Southern,Balaka,Rural,Female,35–44,Other,99,Feature Phone,3G,Family Communication,Mxit 1000,Balanced,1000,USSD *202#,Airtime Balance,No,2,300,20,100,600,469,0.7817,40,18,0.45,200,127,0.635,2000,5.66,8.6,4,0,None,Not Applicable,0.0,3,6,Yes,Low,Active
REC-0896,TNM-C0280,2026-06-01,Southern,Balaka,Rural,Female,35–44,Other,100,Feature Phone,3G,Family Communication,Mxit 200,Balanced,200,USSD *202#,Airtime Balance,No,9,25,3,10,225,165,0.7333,27,17,0.6296,90,62,0.6889,1800,3.93,7.0,2,0,None,Not Applicable,0.0,3,6,Yes,Low,Active
REC-0897,TNM-C0281,2026-03-01,Northern,Chitipa,Rural,Female,35–44,Farmer,21,Feature Phone,3G,Work / Business,Mxit 500,Balanced,500,USSD *202#,Airtime Balance,Yes,7,120,8,30,840,602,0.7167,56,40,0.7143,210,69,0.3286,3500,3.85,10.8,6,0,None,Not Applicable,0.0,3,5,No,High,Churned
REC-0898,TNM-C0282,2026-04-01,Southern,Zomba,Urban,Male,25–34,SME / Trader,12,Mid-range Smartphone,4G,Work / Business,Mxit 1000,Balanced,1000,TNM Smart App,Airtime Balance,No,2,300,20,100,600,480,0.8,40,33,0.825,200,142,0.71,2000,8.37,0.8,3,0,None,Not Applicable,0.0,5,8,Yes,Low,Active
REC-0899,TNM-C0282,2026-05-01,Southern,Zomba,Urban,Male,25–34,SME / Trader,13,Mid-range Smartphone,4G,Work / Business,Mxit 2000,Social & Messaging,2000,USSD *202#,Mpamba Wallet,Yes,5,942,30,525,4710,4317,0.9166,150,125,0.8333,2625,1891,0.7204,10000,9.12,0.3,2,0,None,Not Applicable,0.0,4,8,Yes,Low,Active
REC-0900,TNM-C0282,2026-06-01,Southern,Zomba,Urban,Male,25–34,SME / Trader,14,Mid-range Smartphone,4G,Work / Business,Mxit 2000,Balanced,2000,TNM Smart App,Mpamba Wallet,No,3,1024,50,300,3072,2453,0.7985,150,150,1.0,900,296,0.3289,6000,33.15,5.6,0,0,None,Not Applicable,0.0,3,4,No,High,Churned
REC-0901,TNM-C0283,2026-02-01,Central,Lilongwe,Rural,Female,25–34,Salaried Employee,5,Entry Smartphone,3G,Work / Business,Mxit 2000,Data Heavy,2000,TNM Smart App,Airtime Balance,No,4,1382,30,195,5528,4256,0.7699,120,72,0.6,780,480,0.6154,8000,2.1,5.4,7,3,Slow Internet,No,14.9,2,4,No,High,At Risk
REC-0902,TNM-C0283,2026-03-01,Central,Lilongwe,Rural,Female,25–34,Salaried Employee,6,Entry Smartphone,3G,Work / Business,Mxit 5000,Balanced,5000,USSD *202#,Airtime Balance,No,3,3072,150,500,9216,7966,0.8644,450,196,0.4356,1500,407,0.2713,15000,4.62,8.3,5,0,None,Not Applicable,0.0,3,4,No,Medium,At Risk
REC-0903,TNM-C0284,2026-02-01,Central,Ntcheu,Rural,Female,35–44,Salaried Employee,73,Premium Smartphone,4G,Social Media,Mxit 10000,Social & Messaging,10000,USSD *202#,Mpamba Wallet,No,1,7537,210,1750,7537,7472,0.9914,210,73,0.3476,1750,1280,0.7314,10000,14.54,4.8,2,0,None,Not Applicable,0.0,3,5,Yes,Low,Active
REC-0904,TNM-C0284,2026-03-01,Central,Ntcheu,Rural,Female,35–44,Salaried Employee,74,Premium Smartphone,4G,Social Media,Mxit 5000,Data Heavy,5000,USSD *202#,Airtime Balance,No,1,4147,90,325,4147,3469,0.8365,90,11,0.1222,325,142,0.4369,5000,10.87,7.6,2,0,None,Not Applicable,0.0,3,6,Yes,Low,Active
REC-0905,TNM-C0284,2026-04-01,Central,Ntcheu,Rural,Female,35–44,Salaried Employee,75,Premium Smartphone,4G,Social Media,Mxit 2000,Data Heavy,2000,USSD *202#,Airtime Balance,Yes,3,1382,30,195,4146,3471,0.8372,90,55,0.6111,585,279,0.4769,6000,11.63,3.3,2,0,None,Not Applicable,0.0,4,8,Yes,Low,Active
REC-0906,TNM-C0284,2026-05-01,Central,Ntcheu,Rural,Female,35–44,Salaried Employee,76,Premium Smartphone,4G,Social Media,Mxit 500,Social & Messaging,500,USSD *202#,Airtime Balance,Yes,5,110,5,52,550,550,1.0,25,18,0.72,260,105,0.4038,2500,8.96,0.8,2,0,None,Not Applicable,0.0,4,5,Yes,Low,Active
REC-0907,TNM-C0284,2026-06-01,Central,Ntcheu,Rural,Female,35–44,Salaried Employee,77,Premium Smartphone,4G,Social Media,Mxit 2000,Social & Messaging,2000,USSD *202#,Airtime Balance,No,1,942,30,525,942,802,0.8514,30,17,0.5667,525,246,0.4686,2000,10.81,1.5,2,0,None,Not Applicable,0.0,3,6,Yes,Low,Active
REC-0908,TNM-C0285,2026-02-01,Southern,Zomba,Urban,Female,18–24,Student,42,Mid-range Smartphone,4G,Mobile Money,Mxit 500,Data Heavy,500,USSD *202#,Airtime Balance,No,7,162,5,20,1134,476,0.4198,35,20,0.5714,140,110,0.7857,3500,13.26,2.6,0,0,None,Not Applicable,0.0,4,7,Yes,Low,Active
REC-0909,TNM-C0285,2026-03-01,Southern,Zomba,Urban,Female,18–24,Student,43,Mid-range Smartphone,4G,Mobile Money,Mxit 200,Social & Messaging,200,USSD *202#,Mpamba Wallet,No,7,23,2,18,161,35,0.2174,14,8,0.5714,126,126,1.0,1400,30.11,0.6,3,0,None,Not Applicable,0.0,4,8,Yes,Low,Active
REC-0910,TNM-C0285,2026-04-01,Southern,Zomba,Urban,Female,18–24,Student,44,Mid-range Smartphone,4G,Mobile Money,Mxit 5000,Balanced,5000,USSD *202#,Airtime Balance,No,3,3072,150,500,9216,4182,0.4538,450,174,0.3867,1500,753,0.502,15000,9.86,2.6,2,1,None,Not Applicable,0.0,4,6,Yes,Low,Active
REC-0911,TNM-C0285,2026-05-01,Southern,Zomba,Urban,Female,18–24,Student,45,Mid-range Smartphone,4G,Mobile Money,Mxit 500,Social & Messaging,500,USSD *202#,Airtime Balance,Yes,9,110,5,52,990,514,0.5192,45,18,0.4,468,333,0.7115,4500,20.62,1.4,3,0,None,Not Applicable,0.0,4,6,Yes,Low,Active
REC-0912,TNM-C0285,2026-06-01,Southern,Zomba,Urban,Female,18–24,Student,46,Mid-range Smartphone,4G,Mobile Money,Mxit 2000,Data Heavy,2000,TNM Smart App,Airtime Balance,No,2,1382,30,195,2764,1450,0.5246,60,38,0.6333,390,322,0.8256,4000,9.08,0.7,2,2,Slow Internet,Yes,11.3,4,9,Yes,Low,Active
REC-0913,TNM-C0286,2026-03-01,Central,Nkhotakota,Rural,Male,18–24,Farmer,73,Premium Smartphone,4G,Education,Mxit 5000,Voice Heavy,5000,USSD *202#,Airtime Balance,Yes,3,1905,218,500,5715,4624,0.8091,654,278,0.4251,1500,1412,0.9413,15000,30.22,7.5,2,0,None,Not Applicable,0.0,3,5,Yes,Low,Active
REC-0914,TNM-C0286,2026-04-01,Central,Nkhotakota,Rural,Male,18–24,Farmer,74,Premium Smartphone,4G,Education,Mxit 2000,Data Heavy,2000,USSD *202#,Airtime Balance,No,3,1382,30,195,4146,2379,0.5738,90,15,0.1667,585,439,0.7504,6000,11.76,1.6,4,0,None,Not Applicable,0.0,4,6,Yes,Low,Active
REC-0915,TNM-C0286,2026-05-01,Central,Nkhotakota,Rural,Male,18–24,Farmer,75,Premium Smartphone,4G,Education,Mxit 2000,Data Heavy,2000,USSD *202#,Airtime Balance,Yes,5,1382,30,195,6910,4614,0.6677,150,35,0.2333,975,700,0.7179,10000,9.04,2.1,3,0,None,Not Applicable,0.0,4,6,Yes,Low,Active
REC-0916,TNM-C0286,2026-06-01,Central,Nkhotakota,Rural,Male,18–24,Farmer,76,Premium Smartphone,4G,Education,Mxit 2000,Balanced,2000,USSD *202#,Airtime Balance,No,2,1024,50,300,2048,1068,0.5215,100,51,0.51,600,312,0.52,4000,8.76,1.7,2,0,None,Not Applicable,0.0,4,7,Yes,Low,Active
REC-0917,TNM-C0287,2026-03-01,Central,Dedza,Rural,Male,18–24,Student,59,Entry Smartphone,4G,Entertainment,Mxit 1000,Data Heavy,1000,TNM Smart App,Airtime Balance,Yes,7,405,12,65,2835,2570,0.9065,84,49,0.5833,455,192,0.422,7000,16.54,6.0,2,0,None,Not Applicable,0.0,4,6,Yes,Low,Active
REC-0918,TNM-C0287,2026-04-01,Central,Dedza,Rural,Male,18–24,Student,60,Entry Smartphone,4G,Entertainment,Mxit 2000,Data Heavy,2000,USSD *202#,Mpamba Wallet,No,2,1382,30,195,2764,2764,1.0,60,29,0.4833,390,197,0.5051,4000,13.11,6.5,2,0,None,Not Applicable,0.0,4,6,Yes,Low,Active
REC-0919,TNM-C0287,2026-05-01,Central,Dedza,Rural,Male,18–24,Student,61,Entry Smartphone,4G,Entertainment,Mxit 200,Data Heavy,200,USSD *202#,Airtime Balance,No,6,34,2,6,204,186,0.9118,12,4,0.3333,36,25,0.6944,1200,5.93,5.7,2,0,None,Not Applicable,0.0,4,6,Yes,Low,Active
REC-0920,TNM-C0287,2026-06-01,Central,Dedza,Rural,Male,18–24,Student,62,Entry Smartphone,4G,Entertainment,Mxit 2000,Data Heavy,2000,TNM Smart App,Mpamba Wallet,No,4,1382,30,195,5528,5528,1.0,120,35,0.2917,780,482,0.6179,8000,14.68,4.0,1,0,None,Not Applicable,0.0,4,9,No,Low,At Risk
REC-0921,TNM-C0288,2026-02-01,Southern,Nsanje,Rural,Female,18–24,Student,15,Entry Smartphone,3G,Work / Business,Mxit 1000,Voice Heavy,1000,USSD *202#,Airtime Balance,No,3,186,29,100,558,277,0.4964,87,48,0.5517,300,97,0.3233,3000,1.67,14.7,1,2,Poor Coverage,Yes,18.7,2,2,Yes,High,At Risk
REC-0922,TNM-C0288,2026-03-01,Southern,Nsanje,Rural,Female,18–24,Student,16,Entry Smartphone,3G,Work / Business,Mxit 1000,Data Heavy,1000,USSD *202#,Airtime Balance,Yes,6,405,12,65,2430,1419,0.584,72,67,0.9306,390,257,0.659,6000,2.43,16.3,3,2,Slow Internet,Yes,6.4,3,2,Yes,Medium,Active
REC-0923,TNM-C0288,2026-04-01,Southern,Nsanje,Rural,Female,18–24,Student,17,Entry Smartphone,3G,Work / Business,Mxit 200,Data Heavy,200,USSD *202#,Airtime Balance,Yes,6,34,2,6,204,72,0.3529,12,8,0.6667,36,32,0.8889,1200,1.37,6.5,2,0,None,Not Applicable,0.0,4,5,Yes,Low,Active
REC-0924,TNM-C0288,2026-05-01,Southern,Nsanje,Rural,Female,18–24,Student,18,Entry Smartphone,3G,Work / Business,Mxit 500,Data Heavy,500,USSD *202#,Airtime Balance,Yes,9,162,5,20,1458,1251,0.858,45,40,0.8889,180,113,0.6278,4500,4.21,12.6,5,0,None,Not Applicable,0.0,3,2,Yes,Medium,Active
REC-0925,TNM-C0288,2026-06-01,Southern,Nsanje,Rural,Female,18–24,Student,19,Entry Smartphone,3G,Work / Business,Mxit 1000,Balanced,1000,USSD *202#,Airtime Balance,No,6,300,20,100,1800,1290,0.7167,120,100,0.8333,600,251,0.4183,6000,1.7,16.7,6,2,Voice Quality,Yes,4.2,2,5,No,High,Churned
REC-0926,TNM-C0289,2026-05-01,Southern,Blantyre,Rural,Female,35–44,Farmer,8,Entry Smartphone,3G,Family Communication,Mxit 500,Social & Messaging,500,USSD *202#,Mpamba Wallet,Yes,5,110,5,52,550,274,0.4982,25,24,0.96,260,79,0.3038,2500,2.92,13.9,7,1,Poor Coverage,Yes,19.0,2,2,No,High,At Risk
REC-0927,TNM-C0290,2026-03-01,Southern,Thyolo,Rural,Male,35–44,SME / Trader,25,Mid-range Smartphone,3G,Work / Business,Mxit 1000,Balanced,1000,TNM Smart App,Airtime Balance,No,5,300,20,100,1500,639,0.426,100,53,0.53,500,161,0.322,5000,5.57,7.1,6,0,None,Not Applicable,0.0,3,1,No,High,Churned
REC-0928,TNM-C0291,2026-02-01,Central,Ntcheu,Rural,Male,35–44,Informal Worker,70,Feature Phone,3G,Social Media,Mxit 1000,Social & Messaging,1000,USSD *202#,Airtime Balance,No,5,276,12,175,1380,1185,0.8587,60,23,0.3833,875,471,0.5383,5000,7.72,8.4,1,0,None,Not Applicable,0.0,4,10,Yes,Low,Active
REC-0929,TNM-C0291,2026-03-01,Central,Ntcheu,Rural,Male,35–44,Informal Worker,71,Feature Phone,3G,Social Media,Mxit 200,Balanced,200,USSD *202#,Airtime Balance,No,8,25,3,10,200,151,0.755,24,13,0.5417,80,58,0.725,1600,1.86,7.0,1,0,None,Not Applicable,0.0,4,8,Yes,Low,Active
REC-0930,TNM-C0291,2026-04-01,Central,Ntcheu,Rural,Male,35–44,Informal Worker,72,Feature Phone,3G,Social Media,Mxit 200,Social & Messaging,200,USSD *202#,Airtime Balance,No,11,23,2,18,253,214,0.8458,22,5,0.2273,198,128,0.6465,2200,1.73,4.3,2,0,None,Not Applicable,0.0,4,8,Yes,Low,Active
REC-0931,TNM-C0291,2026-05-01,Central,Ntcheu,Rural,Male,35–44,Informal Worker,73,Feature Phone,3G,Social Media,Mxit 200,Data Heavy,200,USSD *202#,Mpamba Wallet,Yes,6,34,2,6,204,111,0.5441,12,9,0.75,36,36,1.0,1200,6.03,5.8,5,0,None,Not Applicable,0.0,4,6,Yes,Low,Active
REC-0932,TNM-C0291,2026-06-01,Central,Ntcheu,Rural,Male,35–44,Informal Worker,74,Feature Phone,3G,Social Media,Mxit 200,Social & Messaging,200,USSD *202#,Airtime Balance,Yes,10,23,2,18,230,162,0.7043,20,7,0.35,180,97,0.5389,2000,4.26,5.3,1,0,None,Not Applicable,0.0,4,8,Yes,Low,Active
REC-0933,TNM-C0292,2026-03-01,Central,Lilongwe,Urban,Male,35–44,Salaried Employee,61,Premium Smartphone,4G,Entertainment,Mxit 1000,Data Heavy,1000,TNM Smart App,Airtime Balance,Yes,4,405,12,65,1620,1603,0.9895,48,19,0.3958,260,156,0.6,4000,9.45,2.5,2,1,None,Not Applicable,0.0,5,6,Yes,Low,Active
REC-0934,TNM-C0292,2026-04-01,Central,Lilongwe,Urban,Male,35–44,Salaried Employee,62,Premium Smartphone,4G,Entertainment,Mxit 10000,Balanced,10000,TNM Smart App,Mpamba Wallet,No,2,8192,350,1000,16384,13264,0.8096,700,225,0.3214,2000,512,0.256,20000,12.18,4.5,1,0,None,Not Applicable,0.0,4,9,Yes,Low,Active
REC-0935,TNM-C0292,2026-05-01,Central,Lilongwe,Urban,Male,35–44,Salaried Employee,63,Premium Smartphone,4G,Entertainment,Mxit 5000,Data Heavy,5000,TNM Smart App,Airtime Balance,No,3,4147,90,325,12441,10731,0.8626,270,22,0.0815,975,704,0.7221,15000,20.38,4.4,1,0,None,Not Applicable,0.0,4,10,No,Low,At Risk
REC-0936,TNM-C0292,2026-06-01,Central,Lilongwe,Urban,Male,35–44,Salaried Employee,64,Premium Smartphone,4G,Entertainment,Mxit 2000,Social & Messaging,2000,TNM Smart App,Airtime Balance,No,3,942,30,525,2826,2283,0.8079,90,31,0.3444,1575,549,0.3486,6000,29.5,2.6,1,0,None,Not Applicable,0.0,4,7,No,Low,At Risk
REC-0937,TNM-C0293,2026-01-01,Northern,Mzimba,Rural,Male,18–24,Student,2,Mid-range Smartphone,4G,Education,Mxit 500,Data Heavy,500,USSD *202#,Mpamba Wallet,No,3,162,5,20,486,411,0.8457,15,4,0.2667,60,38,0.6333,1500,18.8,4.4,3,0,None,Not Applicable,0.0,3,4,Yes,Medium,Active
REC-0938,TNM-C0293,2026-02-01,Northern,Mzimba,Rural,Male,18–24,Student,3,Mid-range Smartphone,4G,Education,Mxit 500,Data Heavy,500,USSD *202#,Airtime Balance,No,3,162,5,20,486,316,0.6502,15,7,0.4667,60,21,0.35,1500,18.21,2.7,1,0,None,Not Applicable,0.0,4,9,No,Low,At Risk
REC-0939,TNM-C0294,2026-02-01,Southern,Balaka,Rural,Male,35–44,Student,69,Feature Phone,2G,Social Media,Mxit 500,Social & Messaging,500,USSD *202#,Airtime Balance,No,8,110,5,52,880,798,0.9068,40,3,0.075,416,217,0.5216,4000,0.32,21.1,8,3,Poor Coverage,Yes,5.0,2,1,No,High,Churned
REC-0940,TNM-C0295,2026-04-01,Northern,Rumphi,Urban,Male,25–34,SME / Trader,44,Premium Smartphone,4G,Entertainment,Mxit 500,Data Heavy,500,TNM Smart App,Mpamba Wallet,No,6,162,5,20,972,593,0.6101,30,11,0.3667,120,37,0.3083,3000,23.28,3.1,3,0,None,Not Applicable,0.0,4,2,Yes,Low,Active
REC-0941,TNM-C0295,2026-05-01,Northern,Rumphi,Urban,Male,25–34,SME / Trader,45,Premium Smartphone,4G,Entertainment,Mxit 5000,Social & Messaging,5000,TNM Smart App,Airtime Balance,Yes,3,2826,90,875,8478,5171,0.6099,270,41,0.1519,2625,775,0.2952,15000,32.61,2.2,1,0,None,Not Applicable,0.0,4,6,Yes,Low,Active
REC-0942,TNM-C0295,2026-06-01,Northern,Rumphi,Urban,Male,25–34,SME / Trader,46,Premium Smartphone,4G,Entertainment,Mxit 2000,Data Heavy,2000,USSD *202#,Airtime Balance,Yes,3,1382,30,195,4146,4146,1.0,90,31,0.3444,585,295,0.5043,6000,18.2,3.6,0,0,None,Not Applicable,0.0,4,5,Yes,Low,Active
REC-0943,TNM-C0296,2026-05-01,Central,Ntcheu,Rural,Female,25–34,Student,6,Mid-range Smartphone,4G,Entertainment,Mxit 2000,Balanced,2000,TNM Smart App,Airtime Balance,No,1,1024,50,300,1024,1024,1.0,50,18,0.36,300,85,0.2833,2000,15.8,5.5,4,0,None,Not Applicable,0.0,3,4,No,High,Churned
REC-0944,TNM-C0297,2026-05-01,Central,Nkhotakota,Urban,Male,45–54,SME / Trader,43,Mid-range Smartphone,4G,Family Communication,Mxit 1000,Voice Heavy,1000,TNM Smart App,Mpamba Wallet,No,3,186,29,100,558,244,0.4373,87,87,1.0,300,153,0.51,3000,17.21,1.8,1,0,None,Not Applicable,0.0,4,6,Yes,Low,Active
REC-0945,TNM-C0297,2026-06-01,Central,Nkhotakota,Urban,Male,45–54,SME / Trader,44,Mid-range Smartphone,4G,Family Communication,Mxit 5000,Social & Messaging,5000,TNM Smart App,Airtime Balance,No,2,2826,90,875,5652,3840,0.6794,180,145,0.8056,1750,926,0.5291,10000,31.31,1.2,2,0,None,Not Applicable,0.0,5,10,Yes,Low,Active
REC-0946,TNM-C0298,2026-02-01,Central,Salima,Rural,Female,25–34,Salaried Employee,65,Mid-range Smartphone,3G,Family Communication,Mxit 1000,Social & Messaging,1000,USSD *202#,Airtime Balance,Yes,4,276,12,175,1104,756,0.6848,48,48,1.0,700,603,0.8614,4000,2.51,4.3,7,0,None,Not Applicable,0.0,4,8,No,Low,At Risk
REC-0947,TNM-C0298,2026-03-01,Central,Salima,Rural,Female,25–34,Salaried Employee,66,Mid-range Smartphone,3G,Family Communication,Mxit 1000,Data Heavy,1000,USSD *202#,Mpamba Wallet,No,6,405,12,65,2430,1629,0.6704,72,72,1.0,390,258,0.6615,6000,4.43,12.0,1,0,None,Not Applicable,0.0,3,4,Yes,Medium,Active
